gene_id	cluster_id	cluster_size	dup_status
fgenesh2_kg.4__1161__AT2G31800.1	C000094	26	duplicate
scaffold_503204.1	C000094	26	duplicate
fgenesh2_kg.8__1788__AT5G58520.1	C000094	26	duplicate
fgenesh2_kg.6__670__AT5G07140.1	C000094	26	duplicate
scaffold_703923.1	C000094	26	duplicate
Al_scaffold_0001_2206	C000095	26	duplicate
fgenesh2_kg.1__2335__AT1G21450.1	C000095	26	duplicate
fgenesh2_kg.1__4145__AT1G50600.1	C000095	26	duplicate
fgenesh2_kg.2__868__AT1G66350.1	C000095	26	duplicate
fgenesh2_kg.7__2586__AT4G17230.1	C000095	26	duplicate
fgenesh2_kg.8__1135__AT5G52510.1	C000095	26	duplicate
fgenesh2_kg.8__2739__AT5G66770.1	C000095	26	duplicate
scaffold_303269.1	C000095	26	duplicate
scaffold_801100.1	C000095	26	duplicate
Al_scaffold_0001_697	C000095	26	duplicate
fgenesh1_pg.C_scaffold_4001851	C000095	26	duplicate
scaffold_401365.1	C000095	26	duplicate
fgenesh1_pg.C_scaffold_2000170	C000095	26	duplicate
fgenesh2_kg.1__1634__AT1G14920.1	C000095	26	duplicate
fgenesh2_kg.3__292__AT3G03450.1	C000095	26	duplicate
fgenesh2_kg.5__1404__AT3G50650.1	C000095	26	duplicate
fgenesh2_kg.5__1811__AT3G54220.1	C000095	26	duplicate
fgenesh2_kg.5__65__AT2G01570.1	C000095	26	duplicate
fgenesh2_kg.6__1749__AT5G17490.1	C000095	26	duplicate
fgenesh2_kg.7__3225__AT5G41920.1	C000095	26	duplicate
scaffold_105352.1	C000095	26	duplicate
fgenesh1_pg.C_scaffold_4001848	C000095	26	duplicate
fgenesh2_kg.8__1893__AT5G59450.1	C000095	26	duplicate
scaffold_501562.1	C000095	26	duplicate
fgenesh2_kg.1__4122__AT1G50420.1	C000095	26	duplicate
scaffold_603155.1	C000095	26	duplicate
Al_scaffold_0001_4259	C000096	26	duplicate
Al_scaffold_0003_2642	C000096	26	duplicate
Al_scaffold_0003_2648	C000096	26	duplicate
Al_scaffold_0003_2653	C000096	26	duplicate
Al_scaffold_0003_3311	C000096	26	duplicate
Al_scaffold_0003_3312	C000096	26	duplicate
fgenesh2_kg.1__4096__AT1G50060.1	C000096	26	duplicate
fgenesh2_kg.1__97__AT1G01310.1	C000096	26	duplicate
fgenesh2_kg.3__3172__AT2G19990.1	C000096	26	duplicate
fgenesh2_kg.3__3174__AT2G19980.1	C000096	26	duplicate
fgenesh2_kg.3__3177__AT2G19970.1	C000096	26	duplicate
fgenesh2_kg.6__180__AT5G02730.1	C000096	26	duplicate
fgenesh2_kg.7__1023__AT4G31470.1	C000096	26	duplicate
fgenesh2_kg.7__1152__AT4G30320.1	C000096	26	duplicate
fgenesh2_kg.7__1674__AT4G25790.1	C000096	26	duplicate
fgenesh2_kg.7__1675__AT4G25780.1	C000096	26	duplicate
fgenesh2_kg.7__741__AT4G33720.1	C000096	26	duplicate
fgenesh2_kg.7__742__AT4G33710.1	C000096	26	duplicate
fgenesh2_kg.8__1675__AT5G57625.1	C000096	26	duplicate
fgenesh2_kg.8__2762__AT5G66590.1	C000096	26	duplicate
scaffold_104594.1	C000096	26	duplicate
scaffold_301087.1	C000096	26	duplicate
scaffold_302328.1	C000096	26	duplicate
scaffold_302956.1	C000096	26	duplicate
scaffold_700778.1	C000096	26	duplicate
scaffold_303635.1	C000096	26	duplicate
Al_scaffold_0001_1661	C000097	25	duplicate
Al_scaffold_0006_3422	C000097	25	duplicate
fgenesh1_pg.C_scaffold_1001793	C000097	25	duplicate
fgenesh1_pg.C_scaffold_3001667	C000097	25	duplicate
fgenesh1_pg.C_scaffold_5001286	C000097	25	duplicate
fgenesh1_pm.C_scaffold_1003675	C000097	25	duplicate
fgenesh1_pm.C_scaffold_2000217	C000097	25	duplicate
fgenesh1_pm.C_scaffold_4000263	C000097	25	duplicate
fgenesh1_pm.C_scaffold_4000624	C000097	25	duplicate
fgenesh1_pm.C_scaffold_6002898	C000097	25	duplicate
fgenesh1_pm.C_scaffold_7000887	C000097	25	duplicate
fgenesh2_kg.1__95__AT1G01340.1	C000097	25	duplicate
fgenesh2_kg.4__379__AT2G24610.1	C000097	25	duplicate
fgenesh2_kg.6__1464__AT5G14870.1	C000097	25	duplicate
fgenesh2_kg.6__1521__AT5G15410.1	C000097	25	duplicate
fgenesh2_kg.7__1149__AT4G30360.1	C000097	25	duplicate
fgenesh2_kg.8__1326__AT5G54250.1	C000097	25	duplicate
fgenesh2_kg.8__1710__AT5G57940.2	C000097	25	duplicate
scaffold_105572.1	C000097	25	duplicate
scaffold_302087.1	C000097	25	duplicate
scaffold_302089.1	C000097	25	duplicate
scaffold_403599.1	C000097	25	duplicate
scaffold_403600.1	C000097	25	duplicate
scaffold_801783.1	C000097	25	duplicate
scaffold_703707.1	C000097	25	duplicate
Al_scaffold_0001_1778	C000098	25	duplicate
Al_scaffold_0001_1863	C000098	25	duplicate
Al_scaffold_0001_4815	C000098	25	duplicate
Al_scaffold_0002_605	C000098	25	duplicate
Al_scaffold_0003_921	C000098	25	duplicate
fgenesh1_pm.C_scaffold_4000763	C000098	25	duplicate
fgenesh1_pm.C_scaffold_4000770	C000098	25	duplicate
fgenesh1_pm.C_scaffold_4000776	C000098	25	duplicate
fgenesh2_kg.1__1102__AT1G10360.1	C000098	25	duplicate
fgenesh2_kg.1__1874__AT1G17170.1	C000098	25	duplicate
fgenesh2_kg.1__1876__AT1G17190.1	C000098	25	duplicate
fgenesh2_kg.1__2644__AT1G27130.1	C000098	25	duplicate
fgenesh2_kg.2__1728__AT1G74590.1	C000098	25	duplicate
fgenesh2_kg.2__2131__AT1G78340.1	C000098	25	duplicate
fgenesh2_kg.4__920__AT2G29440.1	C000098	25	duplicate
fgenesh2_kg.4__921__AT2G29450.1	C000098	25	duplicate
fgenesh2_kg.4__923__AT2G29470.1	C000098	25	duplicate
fgenesh2_kg.4__924__AT2G29490.1	C000098	25	duplicate
fgenesh2_kg.8__2241__AT5G62480.1	C000098	25	duplicate
scaffold_101093.1	C000098	25	duplicate
scaffold_202800.1	C000098	25	duplicate
scaffold_401408.1	C000098	25	duplicate
scaffold_401410.1	C000098	25	duplicate
scaffold_501167.1	C000098	25	duplicate
Al_scaffold_0002_599	C000098	25	duplicate
Al_scaffold_0001_3645	C000099	25	duplicate
Al_scaffold_0003_937	C000099	25	duplicate
Al_scaffold_0008_1584	C000099	25	duplicate
fgenesh1_pm.C_scaffold_3000248	C000099	25	duplicate
fgenesh2_kg.1__4357__AT1G52770.1	C000099	25	duplicate
fgenesh2_kg.5__1424__AT3G50840.1	C000099	25	duplicate
scaffold_301823.1	C000099	25	duplicate
Al_scaffold_0006_1667	C000099	25	duplicate
fgenesh1_pg.C_scaffold_6001102	C000099	25	duplicate
fgenesh2_kg.3__856__AT3G08570.1	C000099	25	duplicate
fgenesh2_kg.4__3034__AT2G47860.1	C000099	25	duplicate
scaffold_104753.1	C000099	25	duplicate
Al_scaffold_0005_1844	C000099	25	duplicate
Al_scaffold_0006_932	C000099	25	duplicate
fgenesh1_pm.C_scaffold_1000181	C000099	25	duplicate
fgenesh2_kg.1__3221__AT1G30440.1	C000099	25	duplicate
fgenesh2_kg.3__869__AT3G08660.1	C000099	25	duplicate
fgenesh2_kg.4__1026__AT2G30520.1	C000099	25	duplicate
fgenesh2_kg.8__2676__AT5G67385.1	C000099	25	duplicate
fgenesh2_kg.8__2765__AT5G66560.1	C000099	25	duplicate
scaffold_801211.1	C000099	25	duplicate
fgenesh2_kg.5__874__AT3G44820.1	C000099	25	duplicate
scaffold_302347.1	C000099	25	duplicate
fgenesh2_kg.3__2426__AT3G22104.1	C000099	25	duplicate
fgenesh2_kg.5__1342__AT3G49900.1	C000099	25	duplicate
Al_scaffold_0001_4837	C000100	25	duplicate
Al_scaffold_0006_3625	C000100	25	duplicate
fgenesh1_pm.C_scaffold_1003486	C000100	25	duplicate
fgenesh1_pm.C_scaffold_7002732	C000100	25	duplicate
fgenesh2_kg.1__2557__AT1G23410.1	C000100	25	duplicate
fgenesh2_kg.1__3592__AT1G31340.1	C000100	25	duplicate
fgenesh2_kg.4__1584__AT2G35635.1	C000100	25	duplicate
fgenesh2_kg.5__2722__AT3G62250.1	C000100	25	duplicate
fgenesh2_kg.6__229__AT5G03240.1	C000100	25	duplicate
fgenesh2_kg.6__3289__AT4G02890.3	C000100	25	duplicate
fgenesh2_kg.6__3404__AT4G05320.5	C000100	25	duplicate
scaffold_303581.1	C000100	25	duplicate
scaffold_403687.1	C000100	25	duplicate
scaffold_600923.1	C000100	25	duplicate
scaffold_603851.1	C000100	25	duplicate
Al_scaffold_0001_4880	C000100	25	duplicate
Al_scaffold_0006_2333	C000100	25	duplicate
fgenesh2_kg.3__1003__AT3G09790.1	C000100	25	duplicate
fgenesh2_kg.4__1328__AT5G20620.1	C000100	25	duplicate
fgenesh2_kg.6__2100__AT5G20620.1	C000100	25	duplicate
fgenesh2_kg.6__3313__AT4G05320.4	C000100	25	duplicate
scaffold_201088.1	C000100	25	duplicate
scaffold_201138.1	C000100	25	duplicate
scaffold_703472.1	C000100	25	duplicate
Al_scaffold_0002_1064	C000100	25	duplicate
Al_scaffold_0005_969	C000101	25	duplicate
fgenesh2_kg.1__167__AT1G02530.1	C000101	25	duplicate
fgenesh2_kg.1__2949__AT1G27940.1	C000101	25	duplicate
fgenesh2_kg.1__2956__AT1G28010.1	C000101	25	duplicate
fgenesh2_kg.4__2931__AT2G47000.1	C000101	25	duplicate
fgenesh2_kg.5__2710__AT3G62150.1	C000101	25	duplicate
fgenesh2_kg.5__602__AT3G28345.1	C000101	25	duplicate
fgenesh2_kg.5__649__AT3G28860.1	C000101	25	duplicate
fgenesh2_kg.6__3530__AT4G01830.1	C000101	25	duplicate
fgenesh2_kg.7__1654__AT4G25960.1	C000101	25	duplicate
scaffold_101140.1	C000101	25	duplicate
scaffold_402318.1	C000101	25	duplicate
scaffold_500802.1	C000101	25	duplicate
scaffold_500803.1	C000101	25	duplicate
fgenesh2_kg.2__1321__AT1G70610.1	C000101	25	duplicate
fgenesh2_kg.4__2031__AT2G39480.1	C000101	25	duplicate
fgenesh2_kg.5__1947__AT3G55320.1	C000101	25	duplicate
fgenesh2_kg.7__2498__AT4G18050.1	C000101	25	duplicate
fgenesh2_kg.7__3514__AT5G39040.1	C000101	25	duplicate
fgenesh2_kg.8__139__AT5G46540.1	C000101	25	duplicate
fgenesh2_kg.6__304__AT5G03910.1	C000101	25	duplicate
fgenesh2_kg.7__1333__AT4G28630.1	C000101	25	duplicate
fgenesh2_kg.8__1753__AT5G58270.1	C000101	25	duplicate
fgenesh2_kg.7__1334__AT4G28620.1	C000101	25	duplicate
fgenesh2_kg.7__1714__AT4G25450.1	C000101	25	duplicate
Al_scaffold_0006_2622	C000102	25	duplicate
fgenesh1_pg.C_scaffold_3002450	C000102	25	duplicate
fgenesh1_pg.C_scaffold_5001065	C000102	25	duplicate
fgenesh1_pg.C_scaffold_8000873	C000102	25	duplicate
scaffold_104660.1	C000102	25	duplicate
scaffold_104773.1	C000102	25	duplicate
scaffold_200892.1	C000102	25	duplicate
scaffold_201856.1	C000102	25	duplicate
scaffold_300263.1	C000102	25	duplicate
scaffold_303569.1	C000102	25	duplicate
scaffold_303687.1	C000102	25	duplicate
scaffold_304144.1	C000102	25	duplicate
scaffold_304172.1	C000102	25	duplicate
scaffold_400743.1	C000102	25	duplicate
scaffold_400788.1	C000102	25	duplicate
scaffold_400832.1	C000102	25	duplicate
scaffold_500986.1	C000102	25	duplicate
scaffold_501005.1	C000102	25	duplicate
scaffold_501454.1	C000102	25	duplicate
scaffold_502909.1	C000102	25	duplicate
scaffold_502912.1	C000102	25	duplicate
scaffold_603083.1	C000102	25	duplicate
scaffold_800053.1	C000102	25	duplicate
scaffold_801031.1	C000102	25	duplicate
Al_scaffold_0007_3202	C000102	25	duplicate
Al_scaffold_0007_1748	C000103	25	duplicate
fgenesh1_pg.C_scaffold_1004231	C000103	25	duplicate
fgenesh1_pm.C_scaffold_4001055	C000103	25	duplicate
fgenesh1_pm.C_scaffold_7001487	C000103	25	duplicate
fgenesh1_pm.C_scaffold_7002206	C000103	25	duplicate
fgenesh2_kg.1__3353__AT1G32180.1	C000103	25	duplicate
fgenesh2_kg.4__1240__AT2G32540.1	C000103	25	duplicate
fgenesh2_kg.4__1307__AT2G33100.1	C000103	25	duplicate
fgenesh2_kg.7__1896__AT4G24000.1	C000103	25	duplicate
scaffold_401809.1	C000103	25	duplicate
scaffold_701935.1	C000103	25	duplicate
fgenesh2_kg.7__11__AT4G38190.1	C000103	25	duplicate
fgenesh2_kg.4__465__AT2G25540.1	C000103	25	duplicate
fgenesh2_kg.6__440__AT5G05170.1	C000103	25	duplicate
fgenesh2_kg.7__145__AT4G39350.1	C000103	25	duplicate
fgenesh2_kg.7__2414__AT4G18780.1	C000103	25	duplicate
fgenesh2_kg.7__919__AT4G32410.1	C000103	25	duplicate
fgenesh2_kg.8__2505__AT5G64740.1	C000103	25	duplicate
scaffold_400107.1	C000103	25	duplicate
scaffold_600993.1	C000103	25	duplicate
scaffold_601794.1	C000103	25	duplicate
fgenesh2_kg.3__252__AT3G03050.1	C000103	25	duplicate
fgenesh2_kg.6__1688__AT5G16910.1	C000103	25	duplicate
fgenesh2_kg.8__409__AT5G44030.1	C000103	25	duplicate
scaffold_100210.1	C000103	25	duplicate
Al_scaffold_0003_2422	C000104	24	duplicate
Al_scaffold_0001_3724	C000104	24	duplicate
Al_scaffold_0006_2988	C000104	24	duplicate
fgenesh1_pm.C_scaffold_1000192	C000104	24	duplicate
fgenesh1_pm.C_scaffold_4002513	C000104	24	duplicate
fgenesh2_kg.3__3026__AT2G13820.1	C000104	24	duplicate
fgenesh2_kg.4__2616__AT2G44300.1	C000104	24	duplicate
fgenesh2_kg.5__802__AT3G43720.1	C000104	24	duplicate
fgenesh2_kg.6__882__AT5G09370.2	C000104	24	duplicate
fgenesh2_kg.8__2419__AT5G64080.1	C000104	24	duplicate
Al_scaffold_0005_2124	C000104	24	duplicate
Al_scaffold_0007_2822	C000104	24	duplicate
fgenesh1_pg.C_scaffold_2001688	C000104	24	duplicate
fgenesh2_kg.1__500__AT1G05450.2	C000104	24	duplicate
fgenesh2_kg.3__2479__AT3G22620.1	C000104	24	duplicate
fgenesh2_kg.4__3068__AT2G48140.1	C000104	24	duplicate
fgenesh2_kg.4__660__AT2G27130.1	C000104	24	duplicate
fgenesh2_kg.6__1350__AT5G13900.1	C000104	24	duplicate
scaffold_105316.1	C000104	24	duplicate
scaffold_103122.1	C000104	24	duplicate
scaffold_403347.1	C000104	24	duplicate
scaffold_503040.1	C000104	24	duplicate
fgenesh2_kg.8__2851__AT2G48130.1	C000104	24	duplicate
scaffold_104046.1	C000104	24	duplicate
Al_scaffold_0001_3105	C000105	24	duplicate
Al_scaffold_0005_612	C000105	24	duplicate
fgenesh1_pg.C_scaffold_7002615	C000105	24	duplicate
fgenesh1_pm.C_scaffold_1001001	C000105	24	duplicate
fgenesh2_kg.1__1570__AT1G14420.1	C000105	24	duplicate
fgenesh2_kg.2__1009__AT1G67750.1	C000105	24	duplicate
fgenesh2_kg.3__102__AT3G01270.1	C000105	24	duplicate
fgenesh2_kg.3__722__AT3G07010.1	C000105	24	duplicate
fgenesh2_kg.3__973__AT3G09540.1	C000105	24	duplicate
fgenesh2_kg.5__1686__AT3G53190.1	C000105	24	duplicate
fgenesh2_kg.5__169__AT2G02720.1	C000105	24	duplicate
fgenesh2_kg.5__1899__AT3G54920.1	C000105	24	duplicate
fgenesh2_kg.5__1927__AT3G55140.1	C000105	24	duplicate
fgenesh2_kg.6__1486__AT5G15110.1	C000105	24	duplicate
fgenesh2_kg.6__345__AT5G04310.1	C000105	24	duplicate
fgenesh2_kg.6__872__AT5G09280.1	C000105	24	duplicate
fgenesh2_kg.7__1797__AT4G24780.1	C000105	24	duplicate
fgenesh2_kg.7__2098__AT4G22080.1	C000105	24	duplicate
fgenesh2_kg.8__1474__AT5G55720.1	C000105	24	duplicate
fgenesh2_kg.8__2318__AT5G63180.1	C000105	24	duplicate
fgenesh2_kg.8__769__AT5G48900.1	C000105	24	duplicate
scaffold_100437.1	C000105	24	duplicate
scaffold_302910.1	C000105	24	duplicate
scaffold_303033.1	C000105	24	duplicate
Al_scaffold_0001_3779	C000106	24	duplicate
Al_scaffold_0003_3677	C000106	24	duplicate
Al_scaffold_0004_497	C000106	24	duplicate
Al_scaffold_0004_503	C000106	24	duplicate
Al_scaffold_0006_1032	C000106	24	duplicate
fgenesh1_pg.C_scaffold_4000393	C000106	24	duplicate
fgenesh1_pg.C_scaffold_4001341	C000106	24	duplicate
fgenesh1_pm.C_scaffold_4000336	C000106	24	duplicate
fgenesh1_pm.C_scaffold_6000870	C000106	24	duplicate
fgenesh2_kg.1__467__AT1G05200.2	C000106	24	duplicate
fgenesh2_kg.4__1228__AT2G32400.1	C000106	24	duplicate
fgenesh2_kg.4__889__AT2G29110.1	C000106	24	duplicate
fgenesh2_kg.5__1491__AT3G51480.1	C000106	24	duplicate
fgenesh2_kg.7__1004__AT5G27100.1	C000106	24	duplicate
fgenesh2_kg.7__553__AT4G35290.1	C000106	24	duplicate
scaffold_400534.1	C000106	24	duplicate
Al_scaffold_0003_775	C000106	24	duplicate
fgenesh1_pg.C_scaffold_8000831	C000106	24	duplicate
fgenesh1_pm.C_scaffold_2000627	C000106	24	duplicate
fgenesh2_kg.3__373__AT3G04110.1	C000106	24	duplicate
fgenesh2_kg.5__554__AT5G48400.2	C000106	24	duplicate
fgenesh2_kg.8__711__AT5G48400.2	C000106	24	duplicate
scaffold_801141.1	C000106	24	duplicate
scaffold_703663.1	C000106	24	duplicate
Al_scaffold_0004_1829	C000107	24	duplicate
Al_scaffold_0007_1415	C000107	24	duplicate
fgenesh2_kg.1__1000__AT1G09510.1	C000107	24	duplicate
fgenesh2_kg.1__1748__AT1G15950.1	C000107	24	duplicate
fgenesh2_kg.1__2781__AT1G25460.1	C000107	24	duplicate
fgenesh2_kg.1__996__AT1G09490.1	C000107	24	duplicate
fgenesh2_kg.1__999__AT1G09500.1	C000107	24	duplicate
fgenesh2_kg.2__1104__AT1G68540.1	C000107	24	duplicate
fgenesh2_kg.4__2735__AT2G45400.1	C000107	24	duplicate
fgenesh2_kg.5__150__AT2G02400.1	C000107	24	duplicate
fgenesh2_kg.6__1967__AT5G19440.1	C000107	24	duplicate
fgenesh2_kg.7__540__AT4G35420.1	C000107	24	duplicate
fgenesh2_kg.8__1784__AT5G58490.1	C000107	24	duplicate
fgenesh2_kg.8__557__AT5G42800.1	C000107	24	duplicate
scaffold_100985.1	C000107	24	duplicate
scaffold_200405.1	C000107	24	duplicate
scaffold_202604.1	C000107	24	duplicate
scaffold_703782.1	C000107	24	duplicate
Al_scaffold_0007_743	C000107	24	duplicate
fgenesh2_kg.6__1446__AT5G14700.1	C000107	24	duplicate
fgenesh1_pg.C_scaffold_6002131	C000107	24	duplicate
fgenesh1_pm.C_scaffold_1003283	C000107	24	duplicate
fgenesh2_kg.4__308__AT2G23910.1	C000107	24	duplicate
fgenesh2_kg.7__1138__AT4G30470.1	C000107	24	duplicate
Al_scaffold_0004_488	C000108	24	duplicate
fgenesh1_pg.C_scaffold_4000392	C000108	24	duplicate
fgenesh1_pm.C_scaffold_3000920	C000108	24	duplicate
fgenesh1_pm.C_scaffold_4000331	C000108	24	duplicate
fgenesh2_kg.4__385__AT2G24650.1	C000108	24	duplicate
scaffold_400529.1	C000108	24	duplicate
scaffold_400548.1	C000108	24	duplicate
scaffold_400563.1	C000108	24	duplicate
Al_scaffold_0007_3065	C000108	24	duplicate
fgenesh1_pg.C_scaffold_7002667	C000108	24	duplicate
fgenesh1_pm.C_scaffold_7000788	C000108	24	duplicate
scaffold_701038.1	C000108	24	duplicate
scaffold_704210.1	C000108	24	duplicate
scaffold_704211.1	C000108	24	duplicate
fgenesh2_kg.7__1007__AT4G31630.1	C000108	24	duplicate
fgenesh2_kg.7__1010__AT4G31610.1	C000108	24	duplicate
scaffold_102864.1	C000108	24	duplicate
scaffold_302367.1	C000108	24	duplicate
scaffold_400825.1	C000108	24	duplicate
scaffold_400948.1	C000108	24	duplicate
scaffold_701042.1	C000108	24	duplicate
fgenesh1_pg.C_scaffold_7000837	C000108	24	duplicate
scaffold_400526.1	C000108	24	duplicate
scaffold_701039.1	C000108	24	duplicate
Al_scaffold_0007_1720	C000109	24	duplicate
fgenesh1_pg.C_scaffold_1002088	C000109	24	duplicate
fgenesh1_pg.C_scaffold_1002128	C000109	24	duplicate
fgenesh1_pg.C_scaffold_4002609	C000109	24	duplicate
fgenesh1_pg.C_scaffold_7000071	C000109	24	duplicate
fgenesh1_pm.C_scaffold_6002376	C000109	24	duplicate
fgenesh2_kg.1__2172__AT1G19940.1	C000109	24	duplicate
fgenesh2_kg.1__3992__AT1G48930.1	C000109	24	duplicate
fgenesh2_kg.2__1399__AT1G71380.1	C000109	24	duplicate
fgenesh2_kg.4__1301__AT2G32990.1	C000109	24	duplicate
fgenesh2_kg.4__2646__AT2G44570.1	C000109	24	duplicate
fgenesh2_kg.5__813__AT3G43860.1	C000109	24	duplicate
fgenesh2_kg.6__3077__AT4G11050.1	C000109	24	duplicate
fgenesh2_kg.6__3475__AT4G02290.1	C000109	24	duplicate
fgenesh2_kg.7__102__AT4G38990.1	C000109	24	duplicate
fgenesh2_kg.7__1945__AT4G23560.1	C000109	24	duplicate
fgenesh2_kg.8__848__AT5G49720.1	C000109	24	duplicate
scaffold_100215.1	C000109	24	duplicate
scaffold_200049.1	C000109	24	duplicate
scaffold_201212.1	C000109	24	duplicate
scaffold_201962.1	C000109	24	duplicate
scaffold_202514.1	C000109	24	duplicate
scaffold_403381.1	C000109	24	duplicate
scaffold_700098.1	C000109	24	duplicate
Al_scaffold_0007_2386	C000110	24	duplicate
fgenesh1_pm.C_scaffold_4000345	C000110	24	duplicate
fgenesh1_pm.C_scaffold_6000427	C000110	24	duplicate
fgenesh2_kg.5__1993__AT3G55677.1	C000110	24	duplicate
scaffold_100431.1	C000110	24	duplicate
scaffold_303799.1	C000110	24	duplicate
scaffold_502647.1	C000110	24	duplicate
scaffold_502703.1	C000110	24	duplicate
scaffold_702868.1	C000110	24	duplicate
fgenesh1_pm.C_scaffold_3001476	C000110	24	duplicate
fgenesh1_pm.C_scaffold_3001477	C000110	24	duplicate
scaffold_302006.1	C000110	24	duplicate
scaffold_702883.1	C000110	24	duplicate
fgenesh1_pm.C_scaffold_6000950	C000110	24	duplicate
fgenesh2_kg.1__404__AT1G04645.1	C000110	24	duplicate
scaffold_303740.1	C000110	24	duplicate
scaffold_502648.1	C000110	24	duplicate
scaffold_502702.1	C000110	24	duplicate
scaffold_601237.1	C000110	24	duplicate
scaffold_701827.1	C000110	24	duplicate
scaffold_302915.1	C000110	24	duplicate
fgenesh1_pm.C_scaffold_8000562	C000110	24	duplicate
scaffold_302948.1	C000110	24	duplicate
scaffold_502960.1	C000110	24	duplicate
Al_scaffold_0001_1004	C000111	23	duplicate
fgenesh1_pg.C_scaffold_1003897	C000111	23	duplicate
fgenesh1_pg.C_scaffold_6002203	C000111	23	duplicate
fgenesh1_pm.C_scaffold_1000913	C000111	23	duplicate
fgenesh1_pm.C_scaffold_1001004	C000111	23	duplicate
fgenesh1_pm.C_scaffold_6001283	C000111	23	duplicate
fgenesh1_pm.C_scaffold_7000815	C000111	23	duplicate
fgenesh2_kg.2__1087__AT1G68380.1	C000111	23	duplicate
fgenesh2_kg.2__1088__AT1G68390.1	C000111	23	duplicate
fgenesh2_kg.2__245__AT1G62305.1	C000111	23	duplicate
fgenesh2_kg.3__2352__AT3G21310.1	C000111	23	duplicate
fgenesh2_kg.3__3519__AT2G19160.1	C000111	23	duplicate
fgenesh2_kg.5__1558__AT3G52060.2	C000111	23	duplicate
fgenesh2_kg.6__2193__AT5G22070.1	C000111	23	duplicate
fgenesh2_kg.6__2518__AT5G25330.1	C000111	23	duplicate
fgenesh2_kg.7__1183__AT4G30060.1	C000111	23	duplicate
fgenesh2_kg.7__1665__AT4G25870.1	C000111	23	duplicate
fgenesh2_kg.7__934__AT4G32290.1	C000111	23	duplicate
fgenesh2_kg.8__1641__AT5G57270.1	C000111	23	duplicate
scaffold_202319.1	C000111	23	duplicate
scaffold_601197.1	C000111	23	duplicate
scaffold_601479.1	C000111	23	duplicate
scaffold_602723.1	C000111	23	duplicate
Al_scaffold_0001_1041	C000112	23	duplicate
Al_scaffold_0003_3770	C000112	23	duplicate
Al_scaffold_0004_1088	C000112	23	duplicate
Al_scaffold_0004_112	C000112	23	duplicate
Al_scaffold_0004_862	C000112	23	duplicate
Al_scaffold_0008_1484	C000112	23	duplicate
Al_scaffold_0008_1675	C000112	23	duplicate
Al_scaffold_0008_1678	C000112	23	duplicate
Al_scaffold_0008_1807	C000112	23	duplicate
Al_scaffold_0008_1826	C000112	23	duplicate
Al_scaffold_0008_2597	C000112	23	duplicate
Al_scaffold_0008_510	C000112	23	duplicate
Al_scaffold_0008_511	C000112	23	duplicate
Al_scaffold_0008_512	C000112	23	duplicate
Al_scaffold_0008_514	C000112	23	duplicate
Al_scaffold_0008_515	C000112	23	duplicate
fgenesh2_kg.4__668__AT4G09545.1	C000112	23	duplicate
fgenesh2_kg.8__1266__AT5G53742.1	C000112	23	duplicate
fgenesh2_kg.8__1316__AT5G53742.1	C000112	23	duplicate
scaffold_501816.1	C000112	23	duplicate
scaffold_700607.1	C000112	23	duplicate
scaffold_803040.1	C000112	23	duplicate
Al_scaffold_0008_1805	C000112	23	duplicate
Al_scaffold_0001_125	C000113	23	duplicate
fgenesh1_pg.C_scaffold_5001832	C000113	23	duplicate
fgenesh2_kg.2__440__AT1G60000.1	C000113	23	duplicate
fgenesh2_kg.4__1566__AT2G35410.1	C000113	23	duplicate
fgenesh2_kg.4__1774__AT2G37220.1	C000113	23	duplicate
fgenesh2_kg.7__1798__AT4G24770.1	C000113	23	duplicate
scaffold_502310.1	C000113	23	duplicate
scaffold_801433.1	C000113	23	duplicate
fgenesh2_kg.1__3846__AT1G47500.1	C000113	23	duplicate
Al_scaffold_0003_3307	C000113	23	duplicate
